product_name,review_title,review_text,review_rating,helpful_count
"Propet Women's W3841 Sneaker, Black Suede, 4.5 UK",Tender Treatment For Touchy Toes,"Loved these so much, I stocked up. Comfy and warm to toes on chilly days without bulk. Wore them after broken foot bone healed. Have had no pain or arthritis in foot from injury since. I have actually fallen asleep in these. Look like suede but go in the wash. Sole is flexible so feet and ankles don't get stiff from an overly rigid shoe. Designed to gently make your foot do the work. Good for your tired dogs. Soothing to your feet.  Propet tends to run narrow-you may want to size up, though my first pair were a B width, have had some foot swelling since first pair, so I got the  E or W ( either designation is for wide).",5,One person found this helpful
"Propet Women's W3841 Sneaker, Black Suede, 4.5 UK",Very nice but run large,"Wish I had known they run large. I don’t require wide size, however my feet tend to be more wide than narrow.  Did not realize until I had worn these for a while that they rub my toe because they are just a tad too wide.I’ve solved the problem with thick soxs  & a wrap on toe, but if ordering again would order half a size smaller.Actually, I may order another pair in a different color because they are very comfortable.",4,One person found this helpful
"Propet Women's W3841 Sneaker, Black Suede, 4.5 UK",Toe is tapered,This is a nice looking shoe and looks like it would be very comfortable IF you don’t need a wide toe box.  Sneakers with narrow toes don’t make sense to me.  Tried an extra wide width to see if that would make it work but still too narrow in toes and too wide in heel.,4,
"Propet Women's W3841 Sneaker, Black Suede, 4.5 UK",Denim shoe is very attractive,"The shoe arrived quickly and in good condition.  We ordered a ""9 Narrow"" and noticed that the shipping email indicated that a ""9.5 Narrow"" was to be shipped.  Contacted Matt @ Orthotic Shop by email and he responded immediately, indicating that he would attempt to change the size prior to shipping.  He wrote back later that same day and told me that he was unable to intercept the order.When the shoes arrived, my wife loved the look and the feel.  The fit was just a bit roomy for her narrow foot but the shoes were very comfortable to wear.  She is keeping them.  Maybe the Propet denim sneakers run a half-size small.  The workmanship appears to be quality work.  My wife will use them as walking shoes and as a fashion accessory -- they are dressy enough to wear with both jeans and good slacks.",5,One person found this helpful
"Propet Women's W3841 Sneaker, Black Suede, 4.5 UK",Very comfortable,"I've only worn these shoes once because I bought them to wear in colder weather.  We've just entered Fall and the temps are dropping so I'll soon be wearing them more often.  I bought this shoe in a ""double wide'.  I've never bought or owned a pair of shoes in that width so I wasn't sure what to expect.  I like the extra room in the toe box and I'll be able to wear thicker socks once it gets cooler outside.  I treated the shoes with a protectant so they should be good for the entire season.  I like the neutral color and I'll be able to ""pair"" them with many different outfits.  So far, they're very comfortable and I'm looking forward to getting years of use out of them.",4,4 people found this helpful
Skechers Men's Relaxed Fit Marcelo - Topel Dark Brown 7.5 D US,Not Comfortable On My Feet,"Ended up returning. The style wasn't what I was expecting. This is why I don't like ordering shoes online, or clothes for that matter, it's always going to be a hit or miss if it fits and mostly, at least for me, it's typically a miss. I just expect better from a name brand like Skechers.",3,
Skechers Men's Relaxed Fit Marcelo - Topel Dark Brown 7.5 D US,"Nice Boot, Ran much smaller than normal.","I have owned many Skechers boots, and all have fit me well in my size. I would have liked these, and after a few reviews that said they ran a little wide, I was expecting a better fit. Dont know if the pair sent to me was mis-labeled, but I normally wear a 10 and these were at least 2 full sizes too small. Good quality however.",3,
Skechers Men's Relaxed Fit Marcelo - Topel Dark Brown 7.5 D US,"Decent shoes, decent price","I like these. They look good, fit well. Only issue is the sole isn't the best and it wears on the feet quickly. Since I really only wear these out on social occasions, it doesn't bother me too much.",4,
Skechers Men's Relaxed Fit Marcelo - Topel Dark Brown 7.5 D US,Good shoes,My husband only wears this brand of shoes to work in. He’s on his feet a lot and really likes these shoes. He use to buy  them at shoe dept but haven’t found them in a while. Last few times had to buy them online.,4,
Skechers Men's Relaxed Fit Marcelo - Topel Dark Brown 7.5 D US,These are wonderful. Extremely slip resistant,"These are wonderful. Extremely slip resistant, which is a major plus for me as a double below knee amputee. I walk all over and have to find shoes that are slip resistant and these fit the bill nicely. They walk comfortably, but I can not say if they feel good on my feet. But my wife says they look good and well slip resistance and looking good is all I need.",5,One person found this helpful
Skechers Men's Relaxed Fit Marcelo - Topel Dark Brown 7.5 D US,Finally a wide boot that fits,"If you have a wide foot...this one is for you.  I added a custom insert for my feet, but that was it.",5,
Skechers Men's Relaxed Fit Marcelo - Topel Dark Brown 7.5 D US,Little too wide,"I originally ordered a 10 1/2 which is my normal size for Sketchers . But they were way too big. I re-ordered a 10 and they fit better but are still a little big in the width. They fit almost like a ""wide"" versus a normal width. They are very comfortable but there is just a little too much room in the width. I will be keeping them and just use them for a winter boot with thicker socks.",3,2 people found this helpful
Skechers Men's Relaxed Fit Marcelo - Topel Dark Brown 7.5 D US,Nice boot,I them because they are light,5,
Skechers Men's Relaxed Fit Marcelo - Topel Dark Brown 7.5 D US,Fit great!,My husband loves these shoes. It was worrisome to habe to order online but we had zero issues. They fit wonderfully and work great.,5,
Skechers Men's Relaxed Fit Marcelo - Topel Dark Brown 7.5 D US,Good quality and comfortable,Great shoes! Fit true to size and my fiancé says they are comfortable,5,One person found this helpful
"PUMA Women's Rise Sneaker, White Black-Pink Lady, 8.5",Complements fit true to size the colors are amazing in the spring and summer,So cute lots of Complements fit true to size the colors are amazing in the spring and summer,5,
"PUMA Women's Rise Sneaker, White Black-Pink Lady, 8.5",Gorgeous,"Gorgeous, great for running and comfortable. Love the colors!",5,One person found this helpful
"PUMA Women's Rise Sneaker, White Black-Pink Lady, 8.5",Too big,Had to return fit to big,2,
"PUMA Women's Rise Sneaker, White Black-Pink Lady, 8.5",I love 💕,So comfortable amazing colors very trendy I love them a must have😍👟,5,
"PUMA Women's Rise Sneaker, White Black-Pink Lady, 8.5","Cute, stylish but uncomfortable",Not for walking. Found these uncormfortable as they rub my toes and are tough,3,
Champion Men&#39;s 93Eighteen,Great buy at a great price!,"The shoes look and feel great! My husband has been looking for a good sturdy pair of shoes without getting ""dad shoes"" 😊 very comfortable, our sons 15 and 12 now was some too.UPDATE: THE SIDE OF THE SHOE CAME APART AFTER MINIMAL WEAR. VERY DISAPPOINTED, THOUGHT WE HAD FINNALY FOUND A WINNER.",1,
Champion Men&#39;s 93Eighteen,LOVE except they broke,"honestly my favorite shoe EVER but the first time i put them on the little thing that helps you pull the shoe on on the back ripped off so easily :(( but i was too excited abt them at the time to switch them out so i just stuck tape on it. frustrating & super disappointing, but i love the shoes so much. (ps they are dirty in the pic bc i’ve been wearing them so much but they are also really easy to clean)",4,
Champion Men&#39;s 93Eighteen,Quality and Price is excellent,my grandson loves this shoes will be ordering more,5,
Champion Men&#39;s 93Eighteen,Comfy and Stylish!,"My son wanted a pair like mine, so I ordered him this pair, and he loved them!",5,
Champion Men&#39;s 93Eighteen,Amazing  Deal!!,I love its first on my foots.,5,
